,sentyr,judgeid,disparity_sex,nocounts_disparity,gender,x_black,x_dem,aba_best,christian
33,2008,"ALAIMO, ANTHONY A.",0.06404827535152435,0.6111111640930176,1.0,0.0,0.0,0.0,1.0
1079,2007,"FRIOT, STEPHEN P.",0.002964155748486519,0.875,1.0,0.0,0.0,1.0,0.0
780,2009,"DAWSON, ROBERT T.",0.18806304037570953,-3.2249999046325684,1.0,0.0,1.0,0.0,1.0
1658,2003,"KAHN, LAWRENCE E.",-3.3866276449856514e-09,0.0,1.0,0.0,1.0,0.0,0.0
41,2010,"ALBRITTON, WILLIAM H., III",-0.011994954198598862,0.2045454978942871,1.0,0.0,0.0,1.0,1.0
1796,2006,"KOVACHEVICH, ELIZABETH A.",0.24857954680919647,0.39393937587738037,0.0,0.0,0.0,0.0,0.0
1473,2004,"HOLWELL, RICHARD J.",-0.06481482088565826,0.16666662693023682,1.0,0.0,0.0,1.0,0.0
3319,2003,"VELA, FILEMON B.",-0.10595238953828812,0.0,1.0,0.0,1.0,0.0,0.0
2311,2007,"MOSMAN, MICHAEL W.",0.06747506558895111,0.2749999761581421,1.0,0.0,0.0,1.0,0.0
2715,2005,"RUSSELL, THOMAS B.",0.0077533721923828125,-0.32903242111206055,1.0,0.0,1.0,1.0,1.0
850,2011,"DONALD, BERNICE B.",-0.04151081293821335,-0.2651515007019043,0.0,1.0,1.0,0.0,1.0
64,2004,"ANDERSON, JOSEPH F., JR.",-0.3140625059604645,2.125,1.0,0.0,0.0,0.0,1.0
1479,2004,"HOOD, JOSEPH M.",0.09106080234050751,1.9833333492279053,1.0,0.0,0.0,0.0,0.0
2794,2008,"SCHREIER, KAREN E.",0.0633479505777359,0.1944444179534912,0.0,0.0,1.0,0.0,0.0
517,2009,"CERCONE, DAVID S.",-0.01594962365925312,0.9318182468414307,1.0,0.0,0.0,0.0,0.0
1759,2011,"KOELTL, JOHN G.",0.012345684692263603,0.2222222089767456,1.0,0.0,1.0,1.0,0.0
915,2003,"ECONOMUS, PETER C.",0.0,0.75,1.0,0.0,1.0,1.0,0.0
3515,2007,"WOOTEN, TERRY L.",0.0377604179084301,-0.17857146263122559,1.0,0.0,0.0,1.0,0.0
1335,2009,"HALL, JANET C.",0.0485452301800251,0.3214285373687744,0.0,0.0,1.0,1.0,0.0
130,2009,"BATAILLON, JOSEPH F.",-0.09524688124656677,-0.3214285373687744,1.0,0.0,1.0,0.0,0.0
1461,2009,"HOCHBERG, FAITH S.",0.05412749946117401,0.11538457870483398,0.0,0.0,1.0,1.0,0.0
1861,2005,"LASNIK, ROBERT S.",0.013790769502520561,-5.688889026641846,1.0,0.0,1.0,0.0,0.0
2638,2004,"ROBERTSON, JAMES",-0.01123874168843031,0.8095238208770752,1.0,0.0,1.0,1.0,0.0
612,2006,"CONLON, SUZANNE B.",0.24761906266212463,0.0,0.0,0.0,0.0,0.0,0.0
2762,2005,"SCHEINDLIN, SHIRA A.",9.80339587286494e-10,-0.26315784454345703,0.0,0.0,1.0,1.0,0.0
669,2008,"COUGHENOUR, JOHN C.",0.11599791049957275,0.47058820724487305,1.0,0.0,0.0,1.0,0.0
923,2010,"EGINTON, WARREN W.",0.07163958251476288,0.04999995231628418,1.0,0.0,1.0,1.0,1.0
2892,2007,"SHOOB, MARVIN H.",0.05997727811336517,-0.10000002384185791,1.0,0.0,1.0,1.0,0.0
2602,2005,"REED, EDWARD C., JR.",6.773255289971303e-10,2.090909004211426,1.0,0.0,1.0,0.0,1.0
3061,2011,"STEELE, JOHN E.",-0.018383750692009926,0.75,1.0,0.0,1.0,1.0,0.0
1055,2009,"FORESTER, KARL S.",0.08860214799642563,0.3225806951522827,1.0,0.0,0.0,0.0,1.0
1040,2004,"FOGEL, JEREMY D.",0.07222221791744232,-0.23333334922790527,1.0,0.0,1.0,1.0,0.0
700,2010,"CROW, SAM A.",0.041399575769901276,-4.809523582458496,1.0,0.0,0.0,0.0,1.0
1230,2007,"GONZALEZ, IRMA E.",0.12727130949497223,0.16666662693023682,0.0,0.0,0.0,0.0,0.0
1829,2005,"LANCASTER, GARY L.",0.0017949810717254877,0.9090908765792847,1.0,1.0,1.0,0.0,1.0
1984,2009,"MANNING, BLANCHE M.",-0.06326430290937424,-0.14285719394683838,0.0,1.0,1.0,0.0,0.0
256,2010,"BOWEN, DUDLEY H., JR.",0.035549595952034,0.0,1.0,0.0,1.0,0.0,1.0
1906,2008,"LEONARD, TIMOTHY D.",0.0026321557816118,0.7999999523162842,1.0,0.0,0.0,1.0,1.0
1752,2004,"KLAUSNER, ROBERT G.",-0.4160420596599579,0.4545454978942871,1.0,0.0,0.0,1.0,0.0
1298,2009,"GUZMAN, RONALD A.",-0.11706407368183136,-0.13333332538604736,1.0,0.0,1.0,0.0,0.0
1627,2009,"JONES, JOHN E., III",-0.12248265743255615,0.29629623889923096,1.0,0.0,0.0,1.0,0.0
1227,2009,"GONZALEZ, IRMA E.",-0.113473080098629,0.20000004768371582,0.0,0.0,0.0,0.0,0.0
586,2011,"COHN, JAMES I.",-0.05971143767237663,1.4035087823867798,1.0,0.0,0.0,1.0,0.0
362,2011,"BUNNING, DAVID L.",0.003022880991920829,0.027777791023254395,1.0,0.0,0.0,0.0,0.0
36,2006,"ALBRITTON, WILLIAM H., III",0.17972974479198456,0.324324369430542,1.0,0.0,0.0,1.0,1.0
1996,2004,"MARBLEY, ALGENON L.",-0.23223862051963806,0.5,1.0,1.0,1.0,0.0,1.0
2151,2010,"MCMAHON, COLLEEN",-0.048212502151727676,0.5,0.0,0.0,1.0,1.0,1.0
945,2011,"ENGLAND, MORRISON C., JR.",0.11625628918409348,0.3809523582458496,1.0,1.0,0.0,1.0,0.0
316,2005,"BRIONES, DAVID",-0.032043881714344025,0.0321427583694458,1.0,0.0,1.0,0.0,0.0
2974,2005,"SMITH, WALTER S., JR.",0.057799771428108215,-0.22316551208496094,1.0,0.0,0.0,1.0,1.0
462,2009,"CARR, JAMES G.",0.1302814930677414,0.6428571939468384,1.0,0.0,1.0,1.0,0.0
287,2008,"BRACK, ROBERT C.",0.08858511596918106,0.3589743375778198,1.0,0.0,0.0,1.0,0.0
3390,2006,"WATSON, MICHAEL H.",0.04835294559597969,-0.5185185670852661,1.0,0.0,0.0,0.0,0.0
349,2008,"BUCKLEW, SUSAN C.",0.03523823991417885,0.8787878751754761,0.0,0.0,1.0,0.0,1.0
123,2003,"BATAILLON, JOSEPH F.",0.06503628194332123,0.4583333730697632,1.0,0.0,1.0,0.0,0.0
1842,2010,"LARIMER, DAVID G.",0.12085962295532227,0.384615421295166,1.0,0.0,0.0,1.0,0.0
575,2008,"COHN, AVERN L.",0.07223083078861237,0.4615384340286255,1.0,0.0,1.0,0.0,0.0
1681,2008,"KARAS, KENNETH M.",0.02771400474011898,0.9333332777023315,1.0,0.0,0.0,1.0,0.0
116,2005,"BARBOUR, WILLIAM H., JR.",-0.026502253487706184,-0.3857142925262451,1.0,0.0,0.0,0.0,1.0
339,2008,"BROWN, GARRETT E., JR.",9.934107980669182e-10,-1.6666666269302368,1.0,0.0,0.0,0.0,0.0
1785,2004,"KOSIK, EDWIN M.",-0.07899133861064911,0.10000002384185791,1.0,0.0,0.0,1.0,0.0
1911,2003,"LEVI, DAVID F.",0.04298245534300804,0.6666666269302368,1.0,0.0,0.0,0.0,0.0
655,2010,"COPENHAVER, JOHN T., JR.",0.0818806067109108,0.09956705570220947,1.0,0.0,0.0,1.0,1.0
900,2005,"DUGGAN, PATRICK J.",0.012731923721730709,0.7777777910232544,1.0,0.0,0.0,1.0,0.0
2428,2006,"PANNELL, CHARLES A., JR.",-0.10125111043453217,0.375,1.0,0.0,1.0,1.0,1.0
157,2004,"BAYLSON, MICHAEL M.",0.01736411452293396,2.4285714626312256,1.0,0.0,0.0,1.0,0.0
3507,2009,"WOODLOCK, DOUGLAS P.",3.725290298461914e-09,1.592592477798462,1.0,0.0,0.0,0.0,1.0
1987,2008,"MANNING, BLANCHE M.",0.06018408387899399,1.0,0.0,1.0,1.0,0.0,0.0
1234,2006,"GONZALEZ, IRMA E.",1.2417634698280722e-09,0.8666666746139526,0.0,0.0,0.0,0.0,0.0
2911,2004,"SIMON, PHILIP P.",0.0,0.0,1.0,0.0,0.0,1.0,0.0
2445,2007,"PARKER, JAMES A.",-0.0576796680688858,-0.20512819290161133,1.0,0.0,0.0,1.0,1.0
2450,2009,"PAULEY, WILLIAM H., III",-0.0208158940076828,-0.307692289352417,1.0,0.0,1.0,1.0,1.0
778,2008,"DAWSON, ROBERT T.",0.19369138777256012,0.02127659320831299,1.0,0.0,1.0,0.0,1.0
798,2011,"DER-YEGHIAYAN, SAMUEL",0.036831289529800415,0.8947368860244751,1.0,0.0,0.0,0.0,0.0
1651,2009,"JUNELL, ROBERT A.",0.00829088781028986,0.1423877477645874,1.0,0.0,0.0,0.0,0.0
24,2005,"AIKEN, ANN L.",0.0419178269803524,-0.04999995231628418,0.0,0.0,1.0,0.0,0.0
1652,2008,"JUNELL, ROBERT A.",0.0463445670902729,0.1328725814819336,1.0,0.0,0.0,0.0,0.0
3287,2008,"UNDERHILL, STEFAN R.",0.13349999487400055,0.25,1.0,0.0,1.0,1.0,0.0
2307,2004,"MORROW, MARGARET M.",0.03291125223040581,0.7272727489471436,0.0,0.0,1.0,1.0,0.0
1531,2005,"HUFF, MARILYN L.",-0.007638893090188503,0.09999990463256836,0.0,0.0,0.0,1.0,1.0
3368,2004,"WALTER, JOHN F.",0.00039602472679689527,-0.2666666507720947,1.0,0.0,0.0,1.0,0.0
3034,2008,"STAGG, THOMAS E., JR.",-2.0622141772008717e-09,0.8571428060531616,1.0,0.0,0.0,0.0,1.0
3115,2009,"STROM, LYLE E.",0.02747197635471821,0.28125,1.0,0.0,0.0,1.0,0.0
512,2009,"CEBULL, RICHARD F.",0.03469555079936981,0.3402777910232544,1.0,0.0,0.0,1.0,0.0
2370,2007,"NORGLE, CHARLES R., SR.",-0.005039935000240803,0.6842105388641357,1.0,0.0,0.0,1.0,0.0
2647,2010,"ROBINSON, JULIE A.",0.1334845870733261,0.7666667699813843,0.0,1.0,0.0,1.0,1.0
2292,2003,"MORDUE, NORMAN A.",0.07313702255487442,-1.807692289352417,1.0,0.0,1.0,0.0,1.0
1596,2004,"JENKINS, MARTIN J.",6.208817349140361e-10,0.3333333730697632,1.0,1.0,1.0,1.0,0.0
1243,2005,"GRADY, JOHN F.",0.06445834040641785,1.6666667461395264,1.0,0.0,0.0,1.0,0.0
2972,2005,"SMITH, ORTRIE D.",0.04731285199522972,0.3185185194015503,1.0,0.0,1.0,0.0,1.0
257,2009,"BOWEN, DUDLEY H., JR.",0.0334821492433548,0.3571428060531616,1.0,0.0,1.0,0.0,1.0
2713,2006,"RUSSELL, THOMAS B.",-0.18479080498218536,1.1428570747375488,1.0,0.0,1.0,1.0,1.0
3491,2007,"WOOD, KIMBA M.",0.05829307436943054,0.0,0.0,0.0,0.0,0.0,0.0
6,2005,"ADAMS, JOHN R.",0.1969907432794571,-3.238095283508301,1.0,0.0,0.0,0.0,0.0
2514,2004,"POLSTER, DAN A.",0.05088125169277191,0.7200000286102295,1.0,0.0,1.0,1.0,0.0
1554,2004,"HURD, DAVID N.",0.0640542209148407,0.1499999761581421,1.0,0.0,1.0,1.0,0.0
492,2011,"CAUTHRON, ROBIN J.",0.015286404639482498,-0.8095238208770752,0.0,0.0,0.0,1.0,1.0
1970,2008,"MAGNUSON, PAUL A.",0.049310822039842606,-1.125,1.0,0.0,0.0,0.0,1.0
3296,2009,"URBOM, WARREN K.",0.014044651761651039,0.20000004768371582,1.0,0.0,0.0,1.0,1.0
419,2005,"CAMP, JACK T., JR.",0.029483698308467865,-12.263157844543457,1.0,0.0,0.0,0.0,1.0
1695,2008,"KEENAN, JOHN F.",-8.466569112464128e-11,0.27272725105285645,1.0,0.0,0.0,1.0,0.0
2582,2006,"RANDA, RUDOLPH T.",0.05545898526906967,0.2777777910232544,1.0,0.0,0.0,0.0,0.0
679,2006,"COYLE, ROBERT E.",0.0,-2.6666665077209473,1.0,0.0,0.0,1.0,1.0
2235,2004,"MOLLOY, DONALD W.",0.03445647284388542,-5.156862735748291,1.0,0.0,1.0,1.0,0.0
1125,2009,"GARCIA, EDWARD J.",0.0186164453625679,-0.3285714387893677,1.0,0.0,0.0,0.0,0.0
272,2006,"BOYLE, TERRENCE W.",0.07160541415214539,-6.482758522033691,1.0,0.0,0.0,0.0,0.0
2784,2009,"SCHLESINGER, HARVEY E.",0.22404861450195312,0.11111116409301758,1.0,0.0,0.0,1.0,0.0
122,2004,"BATAILLON, JOSEPH F.",0.03243853151798248,-0.15311002731323242,1.0,0.0,1.0,0.0,0.0
269,2006,"BOYLE, JANE J.",0.08618295937776566,0.0,0.0,0.0,0.0,1.0,0.0
3245,2007,"TRAUGER, ALETA A.",0.019817078486084938,-0.6829267740249634,0.0,0.0,1.0,1.0,1.0
558,2004,"COAR, DAVID H.",0.011205418966710567,0.4285714626312256,1.0,1.0,1.0,1.0,0.0
3111,2006,"STRAND, ROGER G.",-0.0009450521320104599,0.3333333730697632,1.0,0.0,0.0,0.0,1.0
388,2009,"BURRELL, GARLAND E., JR.",0.028708335012197495,-0.4375,1.0,1.0,0.0,0.0,0.0
489,2009,"CAUTHRON, ROBIN J.",-0.0015372720081359148,0.7727272510528564,0.0,0.0,0.0,1.0,1.0
375,2008,"BURGESS, FRANKLIN D.",-0.003163639223203063,-1.2782608270645142,1.0,1.0,1.0,0.0,1.0
3192,2005,"THOMPSON, MYRON H.",0.013285060413181782,0.9791666269302368,1.0,1.0,1.0,0.0,1.0
1426,2008,"HILTON, CLAUDE M.",0.29218748211860657,-0.17741930484771729,1.0,0.0,0.0,1.0,1.0
2411,2006,"O'MALLEY, KATHLEEN M.",0.02769799530506134,-0.23809528350830078,0.0,0.0,1.0,1.0,0.0
1316,2008,"HADDON, SAM E.",0.04795815050601959,0.01920771598815918,1.0,0.0,0.0,1.0,0.0
3337,2007,"VRATIL, KATHRYN H.",-0.06002528965473175,0.6666666269302368,0.0,0.0,0.0,0.0,1.0
2341,2004,"MURGUIA, CARLOS",0.07245085388422012,-0.058823585510253906,1.0,0.0,1.0,0.0,0.0
1051,2004,"FOREMAN, JAMES L.",0.041667524725198746,-1.921568512916565,1.0,0.0,0.0,0.0,1.0
2385,2010,"NOWLIN, JAMES R.",4.967053879312289e-09,-0.8333333730697632,1.0,0.0,0.0,0.0,1.0
2861,2006,"SHARP, ALLEN",0.10345548391342163,2.151515007019043,1.0,0.0,0.0,0.0,1.0
1547,2005,"HUNT, WILLIS B., JR.",0.02580556832253933,0.4333333969116211,1.0,0.0,1.0,1.0,1.0
3080,2008,"STEIN, SIDNEY H.",0.011435259133577347,0.4545454978942871,1.0,0.0,1.0,1.0,0.0
2221,2010,"MILLS, MICHAEL P.",-0.018123261630535126,-0.5,1.0,0.0,0.0,0.0,0.0
826,2006,"DIMITROULEAS, WILLIAM P.",0.04372218996286392,0.08421051502227783,1.0,0.0,1.0,1.0,0.0
283,2011,"BRACK, ROBERT C.",0.002307696733623743,0.307692289352417,1.0,0.0,0.0,1.0,0.0
1112,2003,"GAITAN, FERNANDO J., JR.",0.033194445073604584,-0.2875000238418579,1.0,1.0,0.0,1.0,1.0
1128,2003,"GARCIA, EDWARD J.",-0.1066666841506958,-0.7999999523162842,1.0,0.0,0.0,0.0,0.0
2227,2010,"MILLS, RICHARD H.",-0.0014705872163176537,0.3529411554336548,1.0,0.0,0.0,1.0,1.0
1584,2006,"JAMES, ROBERT G.",-0.0005589291686192155,-4.142857074737549,1.0,0.0,1.0,0.0,0.0
843,2006,"DOMINGUEZ, DANIEL R.",0.032017115503549576,0.307692289352417,1.0,0.0,1.0,0.0,0.0
2648,2007,"ROBINSON, JULIE A.",-0.05179617926478386,0.23809528350830078,0.0,1.0,0.0,1.0,1.0
251,2007,"BOWEN, DUDLEY H., JR.",0.03763562813401222,-0.11612904071807861,1.0,0.0,1.0,0.0,1.0
649,2003,"COOPER, FLORENCE-MARIE",1.862645149230957e-09,-0.5,0.0,0.0,1.0,1.0,0.0
1323,2009,"HAGGERTY, ANCER L.",-2.2351742678949904e-09,0.07142853736877441,1.0,1.0,1.0,1.0,1.0
1268,2010,"GRANADE, CALLIE V.",-0.013819651678204536,0.6930091381072998,0.0,0.0,0.0,1.0,0.0
112,2003,"BARBOUR, WILLIAM H., JR.",0.23756945133209229,0.10000002384185791,1.0,0.0,0.0,0.0,1.0
295,2007,"BREYER, CHARLES R.",3.1044085080367267e-09,9.083333015441895,1.0,0.0,1.0,1.0,0.0
720,2003,"DANIEL, WILEY Y.",0.044250763952732086,0.31578946113586426,1.0,1.0,1.0,0.0,1.0
730,2011,"DAVIDSON, GLEN H.",0.0,-1.0,1.0,0.0,0.0,0.0,1.0
44,2009,"ALDRICH, ANN",0.31726500391960144,1.6363637447357178,0.0,0.0,1.0,0.0,1.0
3427,2008,"WHITE, JEFFREY S.",-3.14321368932724e-09,1.6875,1.0,0.0,0.0,0.0,0.0
2846,2004,"SHABAZ, JOHN C.",0.1361655741930008,-0.04990220069885254,1.0,0.0,0.0,0.0,1.0
211,2006,"BLACK, BRUCE D.",0.018211787566542625,-0.053333401679992676,1.0,0.0,1.0,0.0,1.0
1865,2006,"LAWSON, DAVID M.",-0.10431386530399323,-0.5714285373687744,1.0,0.0,1.0,1.0,0.0
474,2003,"CARTER, GENE",0.196262925863266,0.3333333730697632,1.0,0.0,0.0,0.0,0.0
1949,2005,"LOVELL, CHARLES C.",0.06302264332771301,1.545454502105713,1.0,0.0,0.0,1.0,1.0
3125,2009,"SUKO, LONNY R.",0.07193164527416229,0.8292683362960815,1.0,0.0,0.0,1.0,0.0
1484,2004,"HOUSTON, JOHN A.",0.023579860106110573,-0.15909087657928467,1.0,1.0,0.0,1.0,0.0
2976,2007,"SMITH, WALTER S., JR.",-0.04833601787686348,0.2137681245803833,1.0,0.0,0.0,1.0,1.0
744,2006,"DAVIS, LEGROME D.",-0.005317251663655043,4.214285850524902,1.0,1.0,0.0,1.0,0.0
354,2003,"BUCKWALTER, RONALD L.",0.06197916343808174,0.6666665077209473,1.0,0.0,0.0,1.0,1.0
2327,2007,"MULLEN, GRAHAM C.",0.08307623863220215,-0.8055555820465088,1.0,0.0,0.0,1.0,1.0
265,2008,"BOYLE, JANE J.",0.12463045865297318,-0.625,0.0,0.0,0.0,1.0,0.0
2037,2009,"MARTINEZ, RICARDO S.",0.08459316194057465,0.1818181276321411,1.0,0.0,0.0,1.0,0.0
1723,2005,"KING, GARR M.",0.07510939985513687,0.125,1.0,0.0,1.0,0.0,0.0
3342,2005,"VRATIL, KATHRYN H.",0.09580524265766144,0.16111111640930176,0.0,0.0,0.0,0.0,1.0
784,2011,"DEARIE, RAYMOND J.",-0.005467800889164209,-5.0,1.0,0.0,0.0,0.0,0.0
2081,2005,"MCBRYDE, JOHN H.",0.04787391424179077,0.2348008155822754,1.0,0.0,0.0,1.0,1.0
873,2005,"DOWD, DAVID D., JR.",-0.007219657767564058,1.959999918937683,1.0,0.0,0.0,1.0,1.0
3535,2004,"YOUNG, RICHARD L.",-0.008418133482336998,1.1666667461395264,1.0,0.0,1.0,1.0,0.0
2277,2005,"MOON, NORMAN K.",0.014068873599171638,-0.061403512954711914,1.0,0.0,1.0,1.0,1.0
2583,2007,"RANDA, RUDOLPH T.",-0.04408318176865578,0.12432432174682617,1.0,0.0,0.0,0.0,0.0
406,2009,"CALDWELL, KAREN K.",0.037217941135168076,0.29411768913269043,0.0,0.0,0.0,0.0,0.0
971,2009,"EZRA, DAVID A.",0.011016368865966797,-0.460829496383667,1.0,0.0,0.0,0.0,0.0
1006,2008,"FENNER, GARY A.",0.025919025763869286,-0.2702702283859253,1.0,0.0,1.0,1.0,0.0
1325,2011,"HAGGERTY, ANCER L.",0.0007732304511591792,-21.69230842590332,1.0,1.0,1.0,1.0,1.0
2114,2005,"MCKENNA, LAWRENCE M.",0.037697918713092804,1.3333332538604736,1.0,0.0,0.0,0.0,0.0
2185,2009,"MICKLE, STEPHAN P.",0.026168420910835266,-16.393939971923828,1.0,1.0,1.0,0.0,1.0
1241,2009,"GRADY, JOHN F.",-0.03013281524181366,0.0,1.0,0.0,0.0,1.0,0.0
2198,2010,"MILLER, JEFFREY T.",0.21738922595977783,0.8148148059844971,1.0,0.0,1.0,0.0,0.0
2410,2009,"O'MALLEY, KATHLEEN M.",0.0980043038725853,0.5789473056793213,0.0,0.0,1.0,1.0,0.0
3572,2004,"ZATKOFF, LAWRENCE P.",-0.01648055762052536,0.5333333015441895,1.0,0.0,0.0,1.0,0.0
897,2007,"DUGGAN, PATRICK J.",0.08993276208639145,-49.59090805053711,1.0,0.0,0.0,1.0,0.0
3536,2010,"YOUNG, RICHARD L.",0.10766655206680298,0.884615421295166,1.0,0.0,1.0,1.0,0.0
1597,2005,"JENKINS, MARTIN J.",0.00984848104417324,-4.636363506317139,1.0,1.0,1.0,1.0,0.0
1616,2003,"JONES, JAMES P.",-0.07964811474084854,-0.3866666555404663,1.0,0.0,1.0,1.0,1.0
312,2004,"BRINKEMA, LEONIE M.",0.04447595775127411,0.36000001430511475,0.0,0.0,1.0,1.0,1.0
78,2003,"ANDERSON, PERCY",0.12472222000360489,0.3333333730697632,1.0,1.0,0.0,1.0,0.0
1694,2006,"KEENAN, JOHN F.",0.06791406869888306,1.1666667461395264,1.0,0.0,0.0,1.0,0.0
10,2010,"ADELMAN, LYNN S.",0.027700522914528847,-2.3709678649902344,1.0,0.0,1.0,0.0,0.0
695,2006,"CRONE, MARCIA A.",-0.04488317295908928,0.23076927661895752,0.0,0.0,0.0,0.0,0.0
1735,2011,"KING, GEORGE H.",-0.040517859160900116,0.0,1.0,0.0,1.0,1.0,0.0
2564,2009,"QUARLES, WILLIAM D., JR.",0.030838266015052795,-0.25,1.0,1.0,0.0,1.0,0.0
889,2009,"DUFFEY, WILLIAM S., JR.",0.014273624867200851,0.6551724672317505,1.0,0.0,0.0,1.0,0.0
3433,2007,"WHITE, RONALD A.",0.12289618700742722,-0.04054057598114014,1.0,0.0,0.0,0.0,0.0
1817,2004,"KUGLER, ROBERT B.",0.003281245008111,0.4500000476837158,1.0,0.0,0.0,1.0,0.0
667,2005,"CORRIGAN, TIMOTHY J.",0.004595715086907148,-0.05769228935241699,1.0,0.0,0.0,1.0,0.0
2577,2007,"RAMBO, SYLVIA H.",0.18681077659130096,0.12903225421905518,0.0,0.0,1.0,0.0,1.0
1185,2011,"GIBSON, KIM R.",0.16256467998027802,0.9333332777023315,1.0,0.0,0.0,1.0,0.0
2502,2005,"POLOZOLA, FRANK J.",0.03151579573750496,-0.26315784454345703,1.0,0.0,1.0,1.0,0.0
3063,2009,"STEELE, JOHN E.",0.28950658440589905,0.4473683834075928,1.0,0.0,1.0,1.0,0.0
3303,2004,"VANASKIE, THOMAS I.",-0.05802444368600845,0.3333333730697632,1.0,0.0,1.0,1.0,0.0
1215,2005,"GODBEY, DAVID C.",0.08580410480499268,-0.7215908765792847,1.0,0.0,0.0,1.0,0.0
1818,2006,"KUGLER, ROBERT B.",-0.058803003281354904,0.18518519401550293,1.0,0.0,0.0,1.0,0.0
3587,2011,"ZLOCH, WILLIAM J.",0.032052766531705856,1.5833332538604736,1.0,0.0,0.0,0.0,0.0
1891,2011,"LENARD, JOAN A.",0.014451514929533005,0.6666666269302368,0.0,0.0,1.0,0.0,0.0
3416,2009,"WHELAN, THOMAS J.",0.10178296267986298,0.3333333730697632,1.0,0.0,1.0,0.0,0.0
1491,2010,"HOUSTON, JOHN A.",0.01791628822684288,0.8205127716064453,1.0,1.0,0.0,1.0,0.0
951,2009,"ERICKSON, RALPH R.",0.0942504033446312,0.13541662693023682,1.0,0.0,0.0,0.0,0.0
1762,2011,"KOLLAR-KOTELLY, COLLEEN",1.0643687042843908e-09,0.5,0.0,0.0,1.0,1.0,0.0
1815,2003,"KUGLER, ROBERT B.",5.867332397713199e-09,-1.0,1.0,0.0,0.0,1.0,0.0
2924,2011,"SINGAL, GEORGE Z.",0.0014777614269405603,0.7586207389831543,1.0,0.0,1.0,1.0,0.0
3385,2010,"WARE, JAMES",-2.838316470743507e-09,0.0952380895614624,1.0,1.0,0.0,1.0,1.0
2095,2008,"MCCALLA, JON P.",0.014966479502618313,0.43999993801116943,1.0,0.0,0.0,1.0,1.0
135,2011,"BATES, JOHN D.",0.0729166716337204,0.0,1.0,0.0,0.0,1.0,0.0
815,2010,"DIAMOND, GUSTAVE",0.06420450657606125,0.14285719394683838,1.0,0.0,1.0,0.0,0.0
1777,2009,"KORNMANN, CHARLES B.",-0.01062293816357851,0.07547163963317871,1.0,0.0,1.0,0.0,0.0
1572,2009,"ISHII, ANTHONY W.",0.2874745726585388,-4.466666221618652,1.0,0.0,1.0,1.0,0.0
1924,2004,"LINDSAY, REGINALD C.",0.03856213763356209,1.5,1.0,1.0,1.0,1.0,1.0
1992,2006,"MANOS, JOHN M.",0.14814814925193787,-2.375,1.0,0.0,0.0,1.0,0.0
434,2009,"CAMPBELL, TENA",-0.10042428225278854,-0.10106384754180908,0.0,0.0,1.0,1.0,0.0
2555,2007,"PRO, PHILIP M.",-0.05543949827551842,0.0,1.0,0.0,0.0,1.0,1.0
1555,2008,"HURD, DAVID N.",0.04497707635164261,0.16666662693023682,1.0,0.0,1.0,1.0,0.0
425,2011,"CAMPBELL, DAVID G.",0.06343669444322586,0.4375,1.0,0.0,0.0,1.0,0.0
505,2005,"CEBULL, RICHARD F.",0.0795104131102562,-0.4755244255065918,1.0,0.0,0.0,1.0,0.0
2242,2009,"MONTALVO, FRANK",-0.02145833522081375,-0.11111116409301758,1.0,0.0,0.0,1.0,0.0
670,2009,"COUGHENOUR, JOHN C.",0.022796543315052986,0.52173912525177,1.0,0.0,0.0,1.0,0.0
865,2006,"DOUMAR, ROBERT G.",0.04827486723661423,0.7857142686843872,1.0,0.0,0.0,0.0,0.0
1859,2006,"LASNIK, ROBERT S.",0.06258632987737656,-0.9459459781646729,1.0,0.0,1.0,0.0,0.0
1791,2005,"KOVACHEVICH, ELIZABETH A.",-0.00899637583643198,0.34375,0.0,0.0,0.0,0.0,0.0
1824,2005,"LAFFITTE, HECTOR M.",0.014798536896705627,0.5714285373687744,1.0,0.0,0.0,1.0,0.0
2293,2011,"MORDUE, NORMAN A.",0.06331591308116913,0.22727274894714355,1.0,0.0,1.0,0.0,1.0
560,2003,"COAR, DAVID H.",0.08078231662511826,0.2142857313156128,1.0,1.0,1.0,1.0,0.0
1201,2003,"GILLMOR, HELEN W.",0.008067512884736061,-0.0902777910232544,0.0,0.0,1.0,0.0,1.0
3007,2007,"SPATT, ARTHUR D.",0.4050000011920929,-0.5,1.0,0.0,0.0,1.0,0.0
1039,2003,"FOGEL, JEREMY D.",-4.967053879312289e-09,0.16666662693023682,1.0,0.0,1.0,1.0,0.0
2985,2011,"SMITH, WILLIAM E.",0.019565017893910408,0.2619047164916992,1.0,0.0,0.0,0.0,0.0
3114,2004,"STROM, LYLE E.",-0.007781336084008217,0.1904761791229248,1.0,0.0,0.0,1.0,0.0
245,2007,"BOWDRE, KARON O.",0.0682268962264061,-0.7121212482452393,0.0,0.0,0.0,0.0,0.0
1343,2005,"HAMILTON, JEAN C.",0.11258292943239212,0.4603174924850464,0.0,0.0,0.0,1.0,1.0
3323,2009,"VINING, ROBERT L., JR.",0.02613636665046215,0.5909091234207153,1.0,0.0,1.0,1.0,1.0
3413,2005,"WHALEY, ROBERT H.",0.1068217009305954,-1.9846153259277344,1.0,0.0,1.0,1.0,0.0
875,2006,"DOWD, DAVID D., JR.",0.11152000725269318,0.6666666269302368,1.0,0.0,0.0,1.0,1.0
